"","X.1","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","N","Sessenta"
"1074",1074,1078,"AFV11","Casa do Pesquisador","C7","D","S",7.7,0,0,0,"N","2017/05/18",1078,10.67
"1075",1075,1088,"AFV11","Casa do Pesquisador","C7","D","S",7.7,0,0,0,"N","2017/05/25",1088,10.67
"1076",1076,1008,"AFV11","Casa do Pesquisador","C7","D","S",7.7,0,0,0,"N","2017/06/01",1008,10.67
"1077",1077,1058,"AFV11","Casa do Pesquisador","C7","D","S",7.7,0,0,0,"N","2017/06/15",1058,10.67
"1078",1078,1098,"AFV11","Casa do Pesquisador","C7","D","S",7.7,0,0,0,"N","2017/06/29",1098,10.67
"1079",1079,1048,"AFV11","Casa do Pesquisador","C7","D","S",7.7,0,0,0,"N","2017/07/13",1048,10.67
"1080",1080,1068,"AFV11","Casa do Pesquisador","C7","D","S",7.7,0,0,0,"N","2017/08/15",1068,10.67
"1081",1081,1019,"AFV11","Casa do Pesquisador","C8","N","N",0,0,0,0,"N","2017/05/05",1019,10.67
"1082",1082,1029,"AFV11","Casa do Pesquisador","C8","D","S",9.5,0,0,0,"S","2017/05/07",1029,10.67
"1083",1083,1039,"AFV11","Casa do Pesquisador","C8","D","S",9.5,0,0,0,"N","2017/05/11",1039,10.67
"1084",1084,1079,"AFV11","Casa do Pesquisador","C8","RP","S",15,6,0,0,"S","2017/05/18",1079,10.67
"1085",1085,1089,"AFV11","Casa do Pesquisador","C8","RP","S",15,6,0,0,"N","2017/05/25",1089,10.67
"1086",1086,1009,"AFV11","Casa do Pesquisador","C8","RP","S",15,6,0,0,"N","2017/06/01",1009,10.67
"1087",1087,1059,"AFV11","Casa do Pesquisador","C8","RP","S",15,6,0,0,"N","2017/06/15",1059,10.67
"1088",1088,1099,"AFV11","Casa do Pesquisador","C8","RP","S",15,6,0,0,"N","2017/06/29",1099,10.67
"1089",1089,1049,"AFV11","Casa do Pesquisador","C8","RP","S",15,6,0,0,"N","2017/07/13",1049,10.67
"1090",1090,1069,"AFV11","Casa do Pesquisador","C8","RP","S",15,6,0,0,"N","2017/08/15",1069,10.67
"1091",1091,1020,"AFV11","Casa do Pesquisador","C9","N","N",0,0,0,0,"N","2017/05/05",1020,10.67
"1092",1092,1030,"AFV11","Casa do Pesquisador","C9","D","S",0.9,0,0,0,"S","2017/05/07",1030,10.67
"1093",1093,1040,"AFV11","Casa do Pesquisador","C9","D","S",15,14,0,0,"S","2017/05/11",1040,10.67
"1094",1094,1080,"AFV11","Casa do Pesquisador","C9","D","S",15,14,0,0,"N","2017/05/18",1080,10.67
"1095",1095,1090,"AFV11","Casa do Pesquisador","C9","D","S",15,14,0,0,"N","2017/05/25",1090,10.67
"1096",1096,1010,"AFV11","Casa do Pesquisador","C9","D","S",15,14,0,0,"N","2017/06/01",1010,10.67
"1097",1097,1060,"AFV11","Casa do Pesquisador","C9","D","S",15,14,0,0,"N","2017/06/15",1060,10.67
"1098",1098,1100,"AFV11","Casa do Pesquisador","C9","D","S",27,14,16,0,"S","2017/06/29",1100,10.67
"1099",1099,1050,"AFV11","Casa do Pesquisador","C9","D","S",27,14,16,0,"N","2017/07/13",1050,10.67
"1100",1100,1070,"AFV11","Casa do Pesquisador","C9","D","S",27,14,16,0,"N","2017/08/15",1070,10.67
"1101",1101,1111,"AFV12","Anathema","C1","D","S",9.3,0,0,0,"S","2017/05/05",1111,38
"1102",1102,1121,"AFV12","Anathema","C1","D","S",9.3,0,0,0,"N","2017/05/07",1121,38
"1103",1103,1131,"AFV12","Anathema","C1","D","S",9.5,2,0,0,"S","2017/05/11",1131,38
"1104",1104,1171,"AFV12","Anathema","C1","D","S",9.5,2,0,0,"N","2017/05/18",1171,38
"1105",1105,1181,"AFV12","Anathema","C1","D","S",9.5,2,0,0,"N","2017/05/25",1181,38
"1106",1106,1101,"AFV12","Anathema","C1","D","S",9.5,2,0,0,"N","2017/06/01",1101,38
"1107",1107,1151,"AFV12","Anathema","C1","RP","S",12,2,0,0,"S","2017/06/15",1151,38
"1108",1108,1191,"AFV12","Anathema","C1","RP","S",12,2,0,0,"N","2017/06/29",1191,38
"1109",1109,1141,"AFV12","Anathema","C1","RP","S",12,2,0,0,"N","2017/07/13",1141,38
"1110",1110,1161,"AFV12","Anathema","C1","RP","S",12,2,0,0,"N","2017/08/15",1161,38
"1111",1111,1112,"AFV12","Anathema","C10","D","N",14,0,0,0,"S","2017/05/05",1112,38
"1112",1112,1122,"AFV12","Anathema","C10","D","N",14,0,0,0,"N","2017/05/07",1122,38
"1113",1113,1132,"AFV12","Anathema","C10","D","N",14,0,0,0,"N","2017/05/11",1132,38
"1114",1114,1172,"AFV12","Anathema","C10","D","N",16,3.5,0,0,"N","2017/05/18",1172,38
"1115",1115,1182,"AFV12","Anathema","C10","D","N",16,3.5,0,0,"N","2017/05/25",1182,38
"1116",1116,1102,"AFV12","Anathema","C10","D","N",6,3.5,0,0,"N","2017/06/01",1102,38
"1117",1117,1152,"AFV12","Anathema","C10","RP","N",12,3.5,0,0,"S","2017/06/15",1152,38
"1118",1118,1192,"AFV12","Anathema","C10","RP","N",12,3.5,0,0,"N","2017/06/29",1192,38
"1119",1119,1142,"AFV12","Anathema","C10","RP","N",12,3.5,0,0,"N","2017/07/13",1142,38
"1120",1120,1162,"AFV12","Anathema","C10","RP","N",12,3.5,0,0,"N","2017/08/15",1162,38
"1121",1121,1113,"AFV12","Anathema","C2","D","N",3.3,0,0,0,"S","2017/05/05",1113,38
"1122",1122,1123,"AFV12","Anathema","C2","D","N",8,4,0,0,"S","2017/05/07",1123,38
"1123",1123,1133,"AFV12","Anathema","C2","D","N",9.1,4,2,0,"S","2017/05/11",1133,38
"1124",1124,1173,"AFV12","Anathema","C2","D","N",15,4,2,1,"S","2017/05/18",1173,38
"1125",1125,1183,"AFV12","Anathema","C2","D","N",15,4,2,1,"N","2017/05/25",1183,38
"1126",1126,1103,"AFV12","Anathema","C2","D","N",10,4,2,1,"N","2017/06/01",1103,38
"1127",1127,1153,"AFV12","Anathema","C2","RP","N",25,4,2,1,"S","2017/06/15",1153,38
"1128",1128,1193,"AFV12","Anathema","C2","RP","N",25,4,2,1,"N","2017/06/29",1193,38
"1129",1129,1143,"AFV12","Anathema","C2","RP","N",25,4,2,1,"N","2017/07/13",1143,38
"1130",1130,1163,"AFV12","Anathema","C2","RP","N",25,4,2,1,"N","2017/08/15",1163,38
"1131",1131,1114,"AFV12","Anathema","C3","N","S",5.6,0,0,0,"S","2017/05/05",1114,38
"1132",1132,1124,"AFV12","Anathema","C3","N","S",5.6,0,0,0,"N","2017/05/07",1124,38
"1133",1133,1134,"AFV12","Anathema","C3","D","S",5.6,0,0,0,"N","2017/05/11",1134,38
"1134",1134,1174,"AFV12","Anathema","C3","S","S",5.6,0,0,0,"S","2017/05/18",1174,38
"1135",1135,1184,"AFV12","Anathema","C3","P","S",23.2,0,0,0,"S","2017/05/25",1184,38
"1136",1136,1104,"AFV12","Anathema","C3","P","S",23.2,0,0,0,"N","2017/06/01",1104,38
"1137",1137,1154,"AFV12","Anathema","C3","P","S",23.2,0,0,0,"N","2017/06/15",1154,38
"1138",1138,1194,"AFV12","Anathema","C3","P","S",23.2,0,0,0,"N","2017/06/29",1194,38
"1139",1139,1144,"AFV12","Anathema","C3","P","S",23.2,0,0,0,"N","2017/07/13",1144,38
"1140",1140,1164,"AFV12","Anathema","C3","P","S",23.2,0,0,0,"N","2017/08/15",1164,38
"1141",1141,1115,"AFV12","Anathema","C4","N","N",0,0,0,0,"N","2017/05/05",1115,38
"1142",1142,1125,"AFV12","Anathema","C4","N","N",0,0,0,0,"N","2017/05/07",1125,38
"1143",1143,1135,"AFV12","Anathema","C4","D","S",3.5,0,0,0,"S","2017/05/11",1135,38
"1144",1144,1175,"AFV12","Anathema","C4","S","S",3.5,0,0,0,"S","2017/05/18",1175,38
"1145",1145,1185,"AFV12","Anathema","C4","S","S",3.5,0,0,0,"N","2017/05/25",1185,38
"1146",1146,1105,"AFV12","Anathema","C4","S","S",3.5,0,0,0,"N","2017/06/01",1105,38
"1147",1147,1155,"AFV12","Anathema","C4","S","S",3.5,0,0,0,"N","2017/06/15",1155,38
"1148",1148,1195,"AFV12","Anathema","C4","S","S",3.5,0,0,0,"N","2017/06/29",1195,38
"1149",1149,1145,"AFV12","Anathema","C4","S","S",3.5,0,0,0,"N","2017/07/13",1145,38
"1150",1150,1165,"AFV12","Anathema","C4","S","S",3.5,0,0,0,"N","2017/08/15",1165,38
"1151",1151,1116,"AFV12","Anathema","C5","N","N",0,0,0,0,"N","2017/05/05",1116,38
"1152",1152,1126,"AFV12","Anathema","C5","D","N",7.1,0,0,0,"S","2017/05/07",1126,38
"1153",1153,1136,"AFV12","Anathema","C5","D","N",8.2,5.5,0,0,"S","2017/05/11",1136,38
"1154",1154,1176,"AFV12","Anathema","C5","S","N",8.2,5.5,0,0,"S","2017/05/18",1176,38
"1155",1155,1186,"AFV12","Anathema","C5","S","N",8.2,5.5,0,0,"N","2017/05/25",1186,38
"1156",1156,1106,"AFV12","Anathema","C5","S","N",8.2,5.5,0,0,"N","2017/06/01",1106,38
"1157",1157,1156,"AFV12","Anathema","C5","S","N",8.2,5.5,0,0,"N","2017/06/15",1156,38
"1158",1158,1196,"AFV12","Anathema","C5","S","N",8.2,5.5,0,0,"N","2017/06/29",1196,38
"1159",1159,1146,"AFV12","Anathema","C5","S","N",8.2,5.5,0,0,"N","2017/07/13",1146,38
"1160",1160,1166,"AFV12","Anathema","C5","S","N",8.2,5.5,0,0,"N","2017/08/15",1166,38
"1161",1161,1117,"AFV12","Anathema","C6","N","N",0,0,0,0,"N","2017/05/05",1117,38
"1162",1162,1127,"AFV12","Anathema","C6","N","N",0,0,0,0,"N","2017/05/07",1127,38
"1163",1163,1137,"AFV12","Anathema","C6","D","N",7,0,0,0,"S","2017/05/11",1137,38
"1164",1164,1177,"AFV12","Anathema","C6","D","N",7,2,0,0,"S","2017/05/18",1177,38
"1165",1165,1187,"AFV12","Anathema","C6","D","N",7,2,0,0,"N","2017/05/25",1187,38
"1166",1166,1107,"AFV12","Anathema","C6","D","N",3,2,0,0,"N","2017/06/01",1107,38
"1167",1167,1157,"AFV12","Anathema","C6","RP","N",13,2,0,0,"S","2017/06/15",1157,38
"1168",1168,1197,"AFV12","Anathema","C6","RP","N",13,2,0,0,"N","2017/06/29",1197,38
"1169",1169,1147,"AFV12","Anathema","C6","RP","N",13,2,0,0,"N","2017/07/13",1147,38
"1170",1170,1167,"AFV12","Anathema","C6","RP","N",13,2,0,0,"N","2017/08/15",1167,38
"1171",1171,1118,"AFV12","Anathema","C7","D","S",6,0,0,0,"S","2017/05/05",1118,38
"1172",1172,1128,"AFV12","Anathema","C7","D","S",6,0,0,0,"N","2017/05/07",1128,38
"1173",1173,1138,"AFV12","Anathema","C7","D","S",6,0,0,0,"N","2017/05/11",1138,38
"1174",1174,1178,"AFV12","Anathema","C7","D","S",6,0,0,0,"N","2017/05/18",1178,38
"1175",1175,1188,"AFV12","Anathema","C7","D","S",6,0,0,0,"N","2017/05/25",1188,38
"1176",1176,1108,"AFV12","Anathema","C7","RP","S",7.8,0,0,0,"S","2017/06/01",1108,38
"1177",1177,1158,"AFV12","Anathema","C7","RP","S",7.8,0,0,0,"N","2017/06/15",1158,38
"1178",1178,1198,"AFV12","Anathema","C7","RP","S",7.8,0,0,0,"N","2017/06/29",1198,38
"1179",1179,1148,"AFV12","Anathema","C7","RP","S",7.8,0,0,0,"N","2017/07/13",1148,38
"1180",1180,1168,"AFV12","Anathema","C7","RP","S",7.8,0,0,0,"N","2017/08/15",1168,38
"1181",1181,1119,"AFV12","Anathema","C8","D","N",0.9,0,0,0,"S","2017/05/05",1119,38
"1182",1182,1129,"AFV12","Anathema","C8","D","N",0.9,0,0,0,"N","2017/05/07",1129,38
"1183",1183,1139,"AFV12","Anathema","C8","D","N",2.2,0.8,0,0,"N","2017/05/11",1139,38
"1184",1184,1179,"AFV12","Anathema","C8","D","N",3,0.8,0.5,0,"N","2017/05/18",1179,38
"1185",1185,1189,"AFV12","Anathema","C8","D","N",3,0.8,0.5,0,"N","2017/05/25",1189,38
"1186",1186,1109,"AFV12","Anathema","C8","D","N",3,0.8,0.5,0,"N","2017/06/01",1109,38
"1187",1187,1159,"AFV12","Anathema","C8","RP","N",3,0.8,0.5,0,"S","2017/06/15",1159,38
"1188",1188,1199,"AFV12","Anathema","C8","RP","N",3,0.8,0.5,0,"N","2017/06/29",1199,38
"1189",1189,1149,"AFV12","Anathema","C8","RP","N",3,0.8,0.5,0,"N","2017/07/13",1149,38
"1190",1190,1169,"AFV12","Anathema","C8","RP","N",3,0.8,0.5,0,"N","2017/08/15",1169,38
"1191",1191,1120,"AFV12","Anathema","C9","D","N",1,0,0,0,"S","2017/05/05",1120,38
"1192",1192,1130,"AFV12","Anathema","C9","D","N",1,0,0,0,"N","2017/05/07",1130,38
"1193",1193,1140,"AFV12","Anathema","C9","D","N",1,0,0,0,"N","2017/05/11",1140,38
"1194",1194,1180,"AFV12","Anathema","C9","D","N",1,0,0,0,"N","2017/05/18",1180,38
"1195",1195,1190,"AFV12","Anathema","C9","D","N",1,0.3,0,0,"S ","2017/05/25",1190,38
"1196",1196,1110,"AFV12","Anathema","C9","D","N",1,0.3,0,0,"N","2017/06/01",1110,38
"1197",1197,1160,"AFV12","Anathema","C9","RP","N",7,0.3,0,0,"S","2017/06/15",1160,38
"1198",1198,1200,"AFV12","Anathema","C9","RP","N",7,0.3,0,0,"N","2017/06/29",1200,38
"1199",1199,1150,"AFV12","Anathema","C9","RP","N",7,0.3,0,0,"N","2017/07/13",1150,38
"1200",1200,1170,"AFV12","Anathema","C9","RP","N",7,0.3,0,0,"N","2017/08/15",1170,38
"1201",1201,1211,"AFV13","Centro de Visitantes","C1","N","N",0,0,0,0,"N","2017/05/05",1211,62
"1202",1202,1221,"AFV13","Centro de Visitantes","C1","D","N",17,0,0,0,"S","2017/05/07",1221,62
"1203",1203,1231,"AFV13","Centro de Visitantes","C1","D","N",17,0,0,0,"N","2017/05/11",1231,62
"1204",1204,1271,"AFV13","Centro de Visitantes","C1","RP","N",0,0,0,0,"S","2017/05/18",1271,62
"1205",1205,1281,"AFV13","Centro de Visitantes","C1","RP","N",0,0,0,0,"N","2017/05/25",1281,62
"1206",1206,1201,"AFV13","Centro de Visitantes","C1","RP","N",0,0,0,0,"S","2017/06/01",1201,62
"1207",1207,1251,"AFV13","Centro de Visitantes","C1","RP","N",0,0,0,0,"N","2017/06/15",1251,62
"1208",1208,1291,"AFV13","Centro de Visitantes","C1","RP","N",0,0,0,0,"N","2017/06/29",1291,62
"1209",1209,1241,"AFV13","Centro de Visitantes","C1","RP","N",0,0,0,0,"N","2017/07/13",1241,62
"1210",1210,1261,"AFV13","Centro de Visitantes","C1","RP","N",0,0,0,0,"N","2017/08/15",1261,62
"1211",1211,1212,"AFV13","Centro de Visitantes","C10","N","N",0,0,0,0,"N","2017/05/05",1212,62
"1212",1212,1222,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"S","2017/05/07",1222,62
"1213",1213,1232,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"N","2017/05/11",1232,62
"1214",1214,1272,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"N","2017/05/18",1272,62
"1215",1215,1282,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"N","2017/05/25",1282,62
"1216",1216,1202,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"N","2017/06/01",1202,62
"1217",1217,1252,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"N","2017/06/15",1252,62
"1218",1218,1292,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"N","2017/06/29",1292,62
"1219",1219,1242,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"N","2017/07/13",1242,62
"1220",1220,1262,"AFV13","Centro de Visitantes","C10","S","N",11,0,0,0,"N","2017/08/15",1262,62
"1221",1221,1213,"AFV13","Centro de Visitantes","C2","N","N",0,0,0,0,"N","2017/05/05",1213,62
"1222",1222,1223,"AFV13","Centro de Visitantes","C2","D","S",27,0,0,0,"S","2017/05/07",1223,62
"1223",1223,1233,"AFV13","Centro de Visitantes","C2","S","S",21,3,0,0,"S","2017/05/11",1233,62
"1224",1224,1273,"AFV13","Centro de Visitantes","C2","S","S",21,3,0,0,"N","2017/05/18",1273,62
"1225",1225,1283,"AFV13","Centro de Visitantes","C2","S","S",21,3,0,0,"N","2017/05/25",1283,62
"1226",1226,1203,"AFV13","Centro de Visitantes","C2","S","S",21,3,0,0,"N","2017/06/01",1203,62
"1227",1227,1253,"AFV13","Centro de Visitantes","C2","S","S",21,3,0,0,"N","2017/06/15",1253,62
"1228",1228,1293,"AFV13","Centro de Visitantes","C2","S","S",21,3,0,0,"N","2017/06/29",1293,62
"1229",1229,1243,"AFV13","Centro de Visitantes","C2","S","S",21,3,0,0,"N","2017/07/13",1243,62
"1230",1230,1263,"AFV13","Centro de Visitantes","C2","S","S",21,3,0,0,"N","2017/08/15",1263,62
"1231",1231,1214,"AFV13","Centro de Visitantes","C3","N","N",0,0,0,0,"N","2017/05/05",1214,62
"1232",1232,1224,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"S","2017/05/07",1224,62
"1233",1233,1234,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"N","2017/05/11",1234,62
"1234",1234,1274,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"N","2017/05/18",1274,62
"1235",1235,1284,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"N","2017/05/25",1284,62
"1236",1236,1204,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"N","2017/06/01",1204,62
"1237",1237,1254,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"N","2017/06/15",1254,62
"1238",1238,1294,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"N","2017/06/29",1294,62
"1239",1239,1244,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"N","2017/07/13",1244,62
"1240",1240,1264,"AFV13","Centro de Visitantes","C3","S","N",9,0,0,0,"N","2017/08/15",1264,62
"1241",1241,1215,"AFV13","Centro de Visitantes","C4","N","N",0,0,0,0,"N","2017/05/05",1215,62
"1242",1242,1225,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"S","2017/05/07",1225,62
"1243",1243,1235,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"N","2017/05/11",1235,62
"1244",1244,1275,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"N","2017/05/18",1275,62
"1245",1245,1285,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"N","2017/05/25",1285,62
"1246",1246,1205,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"N","2017/06/01",1205,62
"1247",1247,1255,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"N","2017/06/15",1255,62
"1248",1248,1295,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"N","2017/06/29",1295,62
"1249",1249,1245,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"N","2017/07/13",1245,62
"1250",1250,1265,"AFV13","Centro de Visitantes","C4","S","N",25,0,0,0,"N","2017/08/15",1265,62
"1251",1251,1216,"AFV13","Centro de Visitantes","C5","N","N",0,0,0,0,"N","2017/05/05",1216,62
"1252",1252,1226,"AFV13","Centro de Visitantes","C5","D","N",29,0,0,0,"S","2017/05/07",1226,62
"1253",1253,1236,"AFV13","Centro de Visitantes","C5","D","N",29,0,0,0,"N","2017/05/11",1236,62
"1254",1254,1276,"AFV13","Centro de Visitantes","C5","RP","N",0,0,0,0,"S","2017/05/18",1276,62
"1255",1255,1286,"AFV13","Centro de Visitantes","C5","RP","N",0,0,0,0,"N","2017/05/25",1286,62
"1256",1256,1206,"AFV13","Centro de Visitantes","C5","RP","N",18,0,0,0,"N","2017/06/01",1206,62
"1257",1257,1256,"AFV13","Centro de Visitantes","C5","RP","N",0,0,0,0,"N","2017/06/15",1256,62
"1258",1258,1296,"AFV13","Centro de Visitantes","C5","RP","N",0,0,0,0,"N","2017/06/29",1296,62
"1259",1259,1246,"AFV13","Centro de Visitantes","C5","RP","N",0,0,0,0,"S","2017/07/13",1246,62
"1260",1260,1266,"AFV13","Centro de Visitantes","C5","RP","N",0,0,0,0,"N","2017/08/15",1266,62
"1261",1261,1217,"AFV13","Centro de Visitantes","C6","N","N",0,0,0,0,"N","2017/05/05",1217,62
"1262",1262,1227,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"S","2017/05/07",1227,62
"1263",1263,1237,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"N","2017/05/11",1237,62
"1264",1264,1277,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"N","2017/05/18",1277,62
"1265",1265,1287,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"N","2017/05/25",1287,62
"1266",1266,1207,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"N","2017/06/01",1207,62
"1267",1267,1257,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"N","2017/06/15",1257,62
"1268",1268,1297,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"N","2017/06/29",1297,62
"1269",1269,1247,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"N","2017/07/13",1247,62
"1270",1270,1267,"AFV13","Centro de Visitantes","C6","S","N",27,0,0,0,"N","2017/08/15",1267,62
"1271",1271,1218,"AFV13","Centro de Visitantes","C7","N","N",0,0,0,0,"N","2017/05/05",1218,62
"1272",1272,1228,"AFV13","Centro de Visitantes","C7","N","N",0,0,0,0,"N","2017/05/07",1228,62
"1273",1273,1238,"AFV13","Centro de Visitantes","C7","N","N",0,0,0,0,"N","2017/05/11",1238,62
"1274",1274,1278,"AFV13","Centro de Visitantes","C7","D","S",22,0,0,0,"S","2017/05/18",1278,62
"1275",1275,1288,"AFV13","Centro de Visitantes","C7","D","S",22,0,0,0,"N","2017/05/25",1288,62
"1276",1276,1208,"AFV13","Centro de Visitantes","C7","D","S",22,0,0,0,"N","2017/06/01",1208,62
"1277",1277,1258,"AFV13","Centro de Visitantes","C7","RP","N",0,0,0,0,"S","2017/06/15",1258,62
"1278",1278,1298,"AFV13","Centro de Visitantes","C7","RP","N",0,0,0,0,"N","2017/06/29",1298,62
"1279",1279,1248,"AFV13","Centro de Visitantes","C7","RP","N",0,0,0,0,"N","2017/07/13",1248,62
"1280",1280,1268,"AFV13","Centro de Visitantes","C7","RP","N",0,0,0,0,"N","2017/08/15",1268,62
"1281",1281,1219,"AFV13","Centro de Visitantes","C8","N","N",0,0,0,0,"N","2017/05/05",1219,62
"1282",1282,1229,"AFV13","Centro de Visitantes","C8","D","S",8,0,0,0,"S","2017/05/07",1229,62
"1283",1283,1239,"AFV13","Centro de Visitantes","C8","D","N",8,0,0,0,"N","2017/05/11",1239,62
"1284",1284,1279,"AFV13","Centro de Visitantes","C8","D","N",8,0,0,0,"N","2017/05/18",1279,62
"1285",1285,1289,"AFV13","Centro de Visitantes","C8","RP","N",8,0,0,0,"S","2017/05/25",1289,62
"1286",1286,1209,"AFV13","Centro de Visitantes","C8","RP","N",8,0,0,0,"N","2017/06/01",1209,62
"1287",1287,1259,"AFV13","Centro de Visitantes","C8","RP","N",8,0,0,0,"N","2017/06/15",1259,62
"1288",1288,1299,"AFV13","Centro de Visitantes","C8","RP","N",8,0,0,0,"N","2017/06/29",1299,62
"1289",1289,1249,"AFV13","Centro de Visitantes","C8","RP","N",8,0,0,0,"N","2017/07/13",1249,62
"1290",1290,1269,"AFV13","Centro de Visitantes","C8","RP","N",8,0,0,0,"N","2017/08/15",1269,62
"1291",1291,1220,"AFV13","Centro de Visitantes","C9","N","N",0,0,0,0,"N","2017/05/05",1220,62
"1292",1292,1230,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"S","2017/05/07",1230,62
"1293",1293,1240,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"N","2017/05/11",1240,62
"1294",1294,1280,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"N","2017/05/18",1280,62
"1295",1295,1290,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"N","2017/05/25",1290,62
"1296",1296,1210,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"N","2017/06/01",1210,62
"1297",1297,1260,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"N","2017/06/15",1260,62
"1298",1298,1300,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"N","2017/06/29",1300,62
"1299",1299,1250,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"N","2017/07/13",1250,62
"1300",1300,1270,"AFV13","Centro de Visitantes","C9","S","N",11,0,0,0,"N","2017/08/15",1270,62
"1301",1301,1311,"AFV14","Capela","C1","N","N",0,0,0,0,"N","2017/05/05",1311,34
"1302",1302,1321,"AFV14","Capela","C1","N","N",0,0,0,0,"N","2017/05/07",1321,34
"1303",1303,1331,"AFV14","Capela","C1","N","N",0,0,0,0,"N","2017/05/11",1331,34
"1304",1304,1371,"AFV14","Capela","C1","D","S",26.4,0,0,0,"S","2017/05/18",1371,34
"1305",1305,1381,"AFV14","Capela","C1","S","S",40,16.7,0,0,"S","2017/05/25",1381,34
"1306",1306,1301,"AFV14","Capela","C1","S","S",40,16.7,0,0,"N","2017/06/01",1301,34
"1307",1307,1351,"AFV14","Capela","C1","S","S",40,16.7,0,0,"N","2017/06/15",1351,34
"1308",1308,1391,"AFV14","Capela","C1","S","S",40,16.7,0,0,"N","2017/06/29",1391,34
"1309",1309,1341,"AFV14","Capela","C1","S","S",40,16.7,0,0,"N","2017/07/13",1341,34
"1310",1310,1361,"AFV14","Capela","C1","S","S",40,16.7,0,0,"N","2017/08/15",1361,34
"1311",1311,1312,"AFV14","Capela","C10","N","N",0,0,0,0,"N","2017/05/05",1312,34
"1312",1312,1322,"AFV14","Capela","C10","N","N",0,0,0,0,"N","2017/05/07",1322,34
"1313",1313,1332,"AFV14","Capela","C10","N","N",0,0,0,0,"N","2017/05/11",1332,34
"1314",1314,1372,"AFV14","Capela","C10","S","N",0,0,0,0,"S","2017/05/18",1372,34
"1315",1315,1382,"AFV14","Capela","C10","S","N",0,0,0,0,"N","2017/05/25",1382,34
"1316",1316,1302,"AFV14","Capela","C10","S","N",0,0,0,0,"N","2017/06/01",1302,34
"1317",1317,1352,"AFV14","Capela","C10","S","N",0,0,0,0,"N","2017/06/15",1352,34
"1318",1318,1392,"AFV14","Capela","C10","S","N",0,0,0,0,"N","2017/06/29",1392,34
"1319",1319,1342,"AFV14","Capela","C10","S","N",0,0,0,0,"N","2017/07/13",1342,34
"1320",1320,1362,"AFV14","Capela","C10","S","N",0,0,0,0,"N","2017/08/15",1362,34
"1321",1321,1313,"AFV14","Capela","C2","N","N",0,0,0,0,"N","2017/05/05",1313,34
"1322",1322,1323,"AFV14","Capela","C2","N","N",0,0,0,0,"N","2017/05/07",1323,34
"1323",1323,1333,"AFV14","Capela","C2","N","N",0,0,0,0,"N","2017/05/11",1333,34
"1324",1324,1373,"AFV14","Capela","C2","S","N",19,0,0,0,"S","2017/05/18",1373,34
"1325",1325,1383,"AFV14","Capela","C2","S","N",19,0,0,0,"N","2017/05/25",1383,34
"1326",1326,1303,"AFV14","Capela","C2","S","N",19,0,0,0,"N","2017/06/01",1303,34
"1327",1327,1353,"AFV14","Capela","C2","S","N",19,0,0,0,"N","2017/06/15",1353,34
