;Pontos;Nome;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;X12;Data;Sessenta
1220;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/05/16;6
1221;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/05/30;6
1222;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/06/14;6
1223;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/07/02;6
1224;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/08/01;6
1225;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/04/20;6
1226;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/04/24;6
1227;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/05/02;6
1228;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/05/09;6
1229;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/05/16;6
1230;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/05/30;6
1231;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/06/14;6
1232;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/07/02;6
1233;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;2018/08/01;6
1234;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/04/20;6
1235;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/04/24;6
1236;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/05/02;6
1237;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/05/09;6
1238;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/05/16;6
1239;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/05/30;6
1240;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/06/14;6
1241;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/07/02;6
1242;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;2018/08/01;6
1243;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/04/20;6
1244;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/04/24;6
1245;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/05/02;6
1246;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/05/09;6
1247;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/05/16;6
1248;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/05/30;6
1249;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/06/14;6
1250;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/07/02;6
1251;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;2018/08/01;6
1252;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/04/20;6
1253;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/04/24;6
1254;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/05/02;6
1255;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/05/09;6
1256;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/05/16;6
1257;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/05/30;6
1258;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/06/14;6
1259;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/07/02;6
1260;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;2018/08/01;6
1261;AFV16a;Saida;C1;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1262;AFV16a;Saida;C1;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1263;AFV16a;Saida;C1;S;N;0;0;0;0;S;NA;2018/05/02;13.8
1264;AFV16a;Saida;C1;S;N;0;0;0;0;N;NA;2018/05/09;13.8
1265;AFV16a;Saida;C1;S;N;0;0;0;0;N;NA;2018/05/16;13.8
1266;AFV16a;Saida;C1;S;N;0;0;0;0;N;NA;2018/05/30;13.8
1267;AFV16a;Saida;C1;S;N;0;0;0;0;N;NA;2018/06/14;13.8
1268;AFV16a;Saida;C1;S;N;0;0;0;0;N;NA;2018/07/02;13.8
1269;AFV16a;Saida;C1;S;N;0;0;0;0;N;NA;2018/08/01;13.8
1270;AFV16a;Saida;C10;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1271;AFV16a;Saida;C10;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1272;AFV16a;Saida;C10;D;S;79;0;0;0;S;NA;2018/05/02;13.8
1273;AFV16a;Saida;C10;S;N;79;0;0;0;N;NA;2018/05/09;13.8
1274;AFV16a;Saida;C10;S;N;79;0;0;0;N;NA;2018/05/16;13.8
1275;AFV16a;Saida;C10;S;N;79;0;0;0;N;NA;2018/05/30;13.8
1276;AFV16a;Saida;C10;S;N;79;0;0;0;N;NA;2018/06/14;13.8
1277;AFV16a;Saida;C10;S;N;79;0;0;0;N;NA;2018/07/02;13.8
1278;AFV16a;Saida;C10;S;N;79;0;0;0;N;NA;2018/08/01;13.8
1279;AFV16a;Saida;C2;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1280;AFV16a;Saida;C2;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1281;AFV16a;Saida;C2;D;S;16;0;0;0;S;NA;2018/05/02;13.8
1282;AFV16a;Saida;C2;D;S;16;0;0;0;N;NA;2018/05/09;13.8
1283;AFV16a;Saida;C2;D;S;16;0;0;0;N;NA;2018/05/16;13.8
1284;AFV16a;Saida;C2;D;S;16;0;0;0;N;NA;2018/05/30;13.8
1285;AFV16a;Saida;C2;D;S;16;0;0;0;N;NA;2018/06/14;13.8
1286;AFV16a;Saida;C2;D;S;16;0;0;0;N;NA;2018/07/02;13.8
1287;AFV16a;Saida;C2;RP;S;16;0;0;0;S;NA;2018/08/01;13.8
1288;AFV16a;Saida;C3;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1289;AFV16a;Saida;C3;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1290;AFV16a;Saida;C3;D;N;11;0;0;0;S;NA;2018/05/02;13.8
1291;AFV16a;Saida;C3;S;N;0;0;0;0;S;NA;2018/05/09;13.8
1292;AFV16a;Saida;C3;S;N;0;0;0;0;N;NA;2018/05/16;13.8
1293;AFV16a;Saida;C3;S;N;0;0;0;0;N;NA;2018/05/30;13.8
1294;AFV16a;Saida;C3;S;N;0;0;0;0;N;NA;2018/06/14;13.8
1295;AFV16a;Saida;C3;S;N;0;0;0;0;N;NA;2018/07/02;13.8
1296;AFV16a;Saida;C3;S;N;0;0;0;0;N;NA;2018/08/01;13.8
1297;AFV16a;Saida;C4;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1298;AFV16a;Saida;C4;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1299;AFV16a;Saida;C4;D;N;9;0;0;0;S;NA;2018/05/02;13.8
1300;AFV16a;Saida;C4;S;N;0;0;0;0;S;NA;2018/05/09;13.8
1301;AFV16a;Saida;C4;S;N;0;0;0;0;N;NA;2018/05/16;13.8
1302;AFV16a;Saida;C4;S;N;0;0;0;0;N;NA;2018/05/30;13.8
1303;AFV16a;Saida;C4;S;N;0;0;0;0;N;NA;2018/06/14;13.8
1304;AFV16a;Saida;C4;S;N;0;0;0;0;N;NA;2018/07/02;13.8
1305;AFV16a;Saida;C4;S;N;0;0;0;0;N;NA;2018/08/01;13.8
1306;AFV16a;Saida;C5;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1307;AFV16a;Saida;C5;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1308;AFV16a;Saida;C5;N;N;0;0;0;0;N;NA;2018/05/02;13.8
1309;AFV16a;Saida;C5;S;N;0;0;0;0;N;NA;2018/05/09;13.8
1310;AFV16a;Saida;C5;S;N;0;0;0;0;N;NA;2018/05/16;13.8
1311;AFV16a;Saida;C5;S;N;0;0;0;0;N;NA;2018/05/30;13.8
1312;AFV16a;Saida;C5;S;N;0;0;0;0;N;NA;2018/06/14;13.8
1313;AFV16a;Saida;C5;S;N;0;0;0;0;N;NA;2018/07/02;13.8
1314;AFV16a;Saida;C5;S;N;0;0;0;0;N;NA;2018/08/01;13.8
1315;AFV16a;Saida;C6;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1316;AFV16a;Saida;C6;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1317;AFV16a;Saida;C6;S;N;0;0;0;0;S;NA;2018/05/02;13.8
1318;AFV16a;Saida;C6;S;N;0;0;0;0;N;NA;2018/05/09;13.8
1319;AFV16a;Saida;C6;S;N;0;0;0;0;N;NA;2018/05/16;13.8
1320;AFV16a;Saida;C6;S;N;0;0;0;0;N;NA;2018/05/30;13.8
1321;AFV16a;Saida;C6;S;N;0;0;0;0;N;NA;2018/06/14;13.8
1322;AFV16a;Saida;C6;S;N;0;0;0;0;N;NA;2018/07/02;13.8
1323;AFV16a;Saida;C6;S;N;0;0;0;0;N;NA;2018/08/01;13.8
1324;AFV16a;Saida;C7;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1325;AFV16a;Saida;C7;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1326;AFV16a;Saida;C7;N;N;0;0;0;0;N;NA;2018/05/02;13.8
1327;AFV16a;Saida;C7;S;N;0;0;0;0;S;NA;2018/05/09;13.8
1328;AFV16a;Saida;C7;S;N;0;0;0;0;N;NA;2018/05/16;13.8
1329;AFV16a;Saida;C7;S;N;0;0;0;0;N;NA;2018/05/30;13.8
1330;AFV16a;Saida;C7;S;N;0;0;0;0;N;NA;2018/06/14;13.8
1331;AFV16a;Saida;C7;S;N;0;0;0;0;N;NA;2018/07/02;13.8
1332;AFV16a;Saida;C7;S;N;0;0;0;0;N;NA;2018/08/01;13.8
1333;AFV16a;Saida;C8;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1334;AFV16a;Saida;C8;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1335;AFV16a;Saida;C8;N;N;0;0;0;0;N;NA;2018/05/02;13.8
1336;AFV16a;Saida;C8;P;N;23;0;0;0;S;NA;2018/05/09;13.8
1337;AFV16a;Saida;C8;P;N;23;0;0;0;N;NA;2018/05/16;13.8
1338;AFV16a;Saida;C8;P;N;23;0;0;0;N;NA;2018/05/30;13.8
1339;AFV16a;Saida;C8;P;N;23;0;0;0;N;NA;2018/06/14;13.8
1340;AFV16a;Saida;C8;P;N;23;0;0;0;N;NA;2018/07/02;13.8
1341;AFV16a;Saida;C8;P;N;23;0;0;0;N;NA;2018/08/01;13.8
1342;AFV16a;Saida;C9;N;N;0;0;0;0;N;NA;2018/04/20;13.8
1343;AFV16a;Saida;C9;N;N;0;0;0;0;N;NA;2018/04/24;13.8
1344;AFV16a;Saida;C9;N;N;0;0;0;0;N;NA;2018/05/02;13.8
1345;AFV16a;Saida;C9;S;N;0;0;0;0;N;NA;2018/05/09;13.8
1346;AFV16a;Saida;C9;S;N;0;0;0;0;N;NA;2018/05/16;13.8
1347;AFV16a;Saida;C9;S;N;0;0;0;0;N;NA;2018/05/30;13.8
1348;AFV16a;Saida;C9;S;N;0;0;0;0;N;NA;2018/06/14;13.8
1349;AFV16a;Saida;C9;S;N;0;0;0;0;N;NA;2018/07/02;13.8
1350;AFV16a;Saida;C9;S;N;0;0;0;0;N;NA;2018/08/01;13.8
1351;AFV17a;Casas;C1;P;N;11.6;0;0;0;S;NA;2018/04/20;33
1352;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;2018/04/24;33
1353;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;2018/05/02;33
1354;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;2018/05/09;33
1355;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;2018/05/16;33
1356;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;2018/05/30;33
1357;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;2018/06/14;33
1358;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;2018/07/02;33
1359;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;2018/08/01;33
1360;AFV17a;Casas;C10;P;N;2;0;0;0;S;NA;2018/04/20;33
1361;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;2018/04/24;33
1362;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;2018/05/02;33
1363;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;2018/05/09;33
1364;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;2018/05/16;33
1365;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;2018/05/30;33
1366;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;2018/06/14;33
1367;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;2018/07/02;33
1368;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;2018/08/01;33
1369;AFV17a;Casas;C2;D;S;12.5;0;0;0;S;NA;2018/04/20;33
1370;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;2018/04/24;33
1371;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;2018/05/02;33
1372;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;2018/05/09;33
1373;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;2018/05/16;33
1374;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;2018/05/30;33
1375;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;2018/06/14;33
1376;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;2018/07/02;33
1377;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;2018/08/01;33
1378;AFV17a;Casas;C3;D;S;23.3;0;0;0;S;NA;2018/04/20;33
1379;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;2018/04/24;33
1380;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;2018/05/02;33
1381;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;2018/05/09;33
1382;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;2018/05/16;33
1383;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;2018/05/30;33
1384;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;2018/06/14;33
1385;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;2018/07/02;33
1386;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;2018/08/01;33
1387;AFV17a;Casas;C4;D;S;11.4;0;0;0;S;NA;2018/04/20;33
1388;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;2018/04/24;33
1389;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;2018/05/02;33
1390;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;2018/05/09;33
1391;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;2018/05/16;33
1392;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;2018/05/30;33
1393;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;2018/06/14;33
1394;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;2018/07/02;33
1395;AFV17a;Casas;C4;RP;S;11.4;0;0;0;S;NA;2018/08/01;33
1396;AFV17a;Casas;C5;S;N;0;0;0;0;S;Acabou a linha;2018/04/20;33
1397;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;2018/04/24;33
1398;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;2018/05/02;33
1399;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;2018/05/09;33
1400;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;2018/05/16;33
1401;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;2018/05/30;33
1402;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;2018/06/14;33
1403;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;2018/07/02;33
1404;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;2018/08/01;33
1405;AFV17a;Casas;C6;S;N;23.2;0;0;0;S;NA;2018/04/20;33
1406;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;2018/04/24;33
1407;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;2018/05/02;33
1408;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;2018/05/09;33
1409;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;2018/05/16;33
1410;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;2018/05/30;33
1411;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;2018/06/14;33
1412;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;2018/07/02;33
1413;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;2018/08/01;33
1414;AFV17a;Casas;C7;S;N;14.4;0;0;0;S;NA;2018/04/20;33
1415;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;2018/04/24;33
1416;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;2018/05/02;33
1417;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;2018/05/09;33
1418;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;2018/05/16;33
1419;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;2018/05/30;33
1420;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;2018/06/14;33
1421;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;2018/07/02;33
1422;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;2018/08/01;33
1423;AFV17a;Casas;C8;S;N;2;0;0;0;S;NA;2018/04/20;33
1424;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;2018/04/24;33
1425;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;2018/05/02;33
1426;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;2018/05/09;33
1427;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;2018/05/16;33
1428;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;2018/05/30;33
1429;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;2018/06/14;33
1430;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;2018/07/02;33
1431;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;2018/08/01;33
1432;AFV17a;Casas;C9;D;S;13.6;0;0;0;S;NA;2018/04/20;33
1433;AFV17a;Casas;C9;D;S;13.6;0;0;0;N;NA;2018/04/24;33
1434;AFV17a;Casas;C9;RP;S;13.6;0;0;0;S;NA;2018/05/02;33
1435;AFV17a;Casas;C9;RP;S;13.6;0;0;0;N;NA;2018/05/09;33
1436;AFV17a;Casas;C9;RP;S;13.6;0;0;0;N;NA;2018/05/16;33
1437;AFV17a;Casas;C9;RP;S;13.6;0;0;0;N;NA;2018/05/30;33
1438;AFV17a;Casas;C9;RP;S;13.6;0;0;0;N;NA;2018/06/14;33
1439;AFV17a;Casas;C9;RP;S;13.6;0;0;0;N;NA;2018/07/02;33
1440;AFV17a;Casas;C9;RP;S;13.6;0;0;0;N;NA;2018/08/01;33
1441;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/04/20;0
1442;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/04/24;0
1443;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/05/02;0
1444;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/05/09;0
1445;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/05/16;0
1446;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/05/30;0
1447;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/06/14;0
1448;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/07/02;0
1449;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;2018/08/01;0
1450;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/04/20;0
1451;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/04/24;0
1452;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/05/02;0
1453;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/05/09;0
1454;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/05/16;0
1455;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/05/30;0
1456;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/06/14;0
1457;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/07/02;0
1458;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;2018/08/01;0
1459;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/04/20;0
1460;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/04/24;0
1461;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/05/02;0
1462;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/05/09;0
1463;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/05/16;0
1464;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/05/30;0
1465;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/06/14;0
1466;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/07/02;0
1467;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;2018/08/01;0
1468;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/04/20;0
1469;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/04/24;0
1470;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/05/02;0
1471;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/05/09;0
1472;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/05/16;0
1473;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/05/30;0
1474;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/06/14;0
1475;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/07/02;0
1476;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;2018/08/01;0
1477;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/04/20;0
1478;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/04/24;0
1479;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/05/02;0
1480;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/05/09;0
1481;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/05/16;0
1482;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/05/30;0
1483;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/06/14;0
1484;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/07/02;0
1485;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;2018/08/01;0
1486;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/04/20;0
1487;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/04/24;0
1488;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/05/02;0
1489;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/05/09;0
1490;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/05/16;0
1491;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/05/30;0
1492;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/06/14;0
1493;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/07/02;0
1494;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;2018/08/01;0
1495;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/04/20;0
1496;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/04/24;0
1497;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/05/02;0
1498;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/05/09;0
1499;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/05/16;0
1500;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/05/30;0
1501;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/06/14;0
1502;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/07/02;0
1503;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;2018/08/01;0
1504;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/04/20;0
1505;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/04/24;0
1506;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/05/02;0
1507;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/05/09;0
1508;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/05/16;0
1509;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/05/30;0
1510;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/06/14;0
1511;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/07/02;0
1512;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;2018/08/01;0
1513;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/04/20;0
1514;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/04/24;0
1515;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/05/02;0
1516;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/05/09;0
1517;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/05/16;0
1518;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/05/30;0
1519;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/06/14;0
1520;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/07/02;0
1521;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;2018/08/01;0
1522;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/04/20;0
1523;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/04/24;0
1524;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/05/02;0
1525;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/05/09;0
1526;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/05/16;0
1527;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/05/30;0
