"","Trinta","Sessenta","Cento_e_vinte","log30","log60","log120","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","Dispersas"
"87",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C4","P","N",0,0,0,0,"N",2018-08-01,FALSE
"88",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C2","P","N",33,0,0,0,"N",2018-08-01,FALSE
"89",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C9","D","S",41.3,0,0,0,"N",2018-08-01,TRUE
"90",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C1","P","N",19,0,0,0,"N",2018-08-01,FALSE
"91",23,23,22,3.17805383034795,3.17805383034795,3.13549421592915,"AFV14","Capela","C2","D","S",26.6,0,0,0,"N",2018-08-01,TRUE
"92",23,23,22,3.17805383034795,3.17805383034795,3.13549421592915,"AFV14","Capela","C7","N","N",0,0,0,0,"N",2018-08-01,FALSE
"93",23,23,22,3.17805383034795,3.17805383034795,3.13549421592915,"AFV14","Capela","C6","D","S",22.7,0,0,0,"S",2018-08-01,TRUE
"94",23,23,22,3.17805383034795,3.17805383034795,3.13549421592915,"AFV14","Capela","C4","D","S",12.2,0,0,0,"N",2018-08-01,TRUE
"95",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",2018-08-01,FALSE
"96",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",2018-08-01,FALSE
"97",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",2018-08-01,FALSE
"98",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",2018-08-01,FALSE
"99",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",2018-08-01,FALSE
"100",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",2018-08-01,FALSE
"101",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",2018-08-01,FALSE
"102",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",2018-08-01,FALSE
"103",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",2018-08-01,FALSE
"104",9,6,6,2.30258509299405,1.94591014905531,1.94591014905531,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",2018-08-01,FALSE
"105",17,15,14,2.89037175789616,2.77258872223978,2.70805020110221,"AFV16a","Saida","C8","P","N",23,0,0,0,"N",2018-08-01,FALSE
"106",17,15,14,2.89037175789616,2.77258872223978,2.70805020110221,"AFV16a","Saida","C2","P","S",16,0,0,0,"S",2018-08-01,FALSE
"107",37,33,30,3.63758615972639,3.52636052461616,3.43398720448515,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",2018-08-01,FALSE
"108",37,33,30,3.63758615972639,3.52636052461616,3.43398720448515,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",2018-08-01,TRUE
"109",37,33,30,3.63758615972639,3.52636052461616,3.43398720448515,"AFV17a","Casas","C4","P","S",11.4,0,0,0,"S",2018-08-01,FALSE
"110",37,33,30,3.63758615972639,3.52636052461616,3.43398720448515,"AFV17a","Casas","C9","P","S",13.6,0,0,0,"N",2018-08-01,FALSE
