"","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","X12","X13","Data","N","Sessenta"
"1433",339,"AFV17a","Casas","C9","D","S","13.6","0",0,0,"N",NA,339,"2018/04/24",339,33
"1434",529,"AFV17a","Casas","C9","RP","S","13.6","0",0,0,"S",NA,529,"2018/05/02",529,33
"1435",719,"AFV17a","Casas","C9","RP","S","13.6","0",0,0,"N",NA,719,"2018/05/09",719,33
"1436",909,"AFV17a","Casas","C9","RP","S","13.6","0",0,0,"N",NA,909,"2018/05/16",909,33
"1437",1099,"AFV17a","Casas","C9","RP","S","13.6","0",0,0,"N",NA,1099,"2018/05/30",1099,33
"1438",1289,"AFV17a","Casas","C9","RP","S","13.6","0",0,0,"N",NA,1289,"2018/06/14",1289,33
"1439",1479,"AFV17a","Casas","C9","RP","S","13.6","0",0,0,"N",NA,1479,"2018/07/02",1479,33
"1440",1669,"AFV17a","Casas","C9","RP","S","13.6","0",0,0,"N",NA,1669,"2018/08/01",1669,33
"1441",151,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,151,"2018/04/20",151,0
"1442",341,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,341,"2018/04/24",341,0
"1443",531,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,531,"2018/05/02",531,0
"1444",721,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,721,"2018/05/09",721,0
"1445",911,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,911,"2018/05/16",911,0
"1446",1101,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,1101,"2018/05/30",1101,0
"1447",1291,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,1291,"2018/06/14",1291,0
"1448",1481,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,1481,"2018/07/02",1481,0
"1449",1671,"AFV18","Escadaria Abaixo","C1","N","N","0","0",0,0,"N",NA,1671,"2018/08/01",1671,0
"1450",160,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,160,"2018/04/20",160,0
"1451",350,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,350,"2018/04/24",350,0
"1452",540,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,540,"2018/05/02",540,0
"1453",730,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,730,"2018/05/09",730,0
"1454",920,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,920,"2018/05/16",920,0
"1455",1110,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,1110,"2018/05/30",1110,0
"1456",1300,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,1300,"2018/06/14",1300,0
"1457",1490,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,1490,"2018/07/02",1490,0
"1458",1680,"AFV18","Escadaria Abaixo","C10","N","N","0","0",0,0,"N",NA,1680,"2018/08/01",1680,0
"1459",152,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,152,"2018/04/20",152,0
"1460",342,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,342,"2018/04/24",342,0
"1461",532,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,532,"2018/05/02",532,0
"1462",722,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,722,"2018/05/09",722,0
"1463",912,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,912,"2018/05/16",912,0
"1464",1102,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,1102,"2018/05/30",1102,0
"1465",1292,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,1292,"2018/06/14",1292,0
"1466",1482,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,1482,"2018/07/02",1482,0
"1467",1672,"AFV18","Escadaria Abaixo","C2","N","N","0","0",0,0,"N",NA,1672,"2018/08/01",1672,0
"1468",153,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,153,"2018/04/20",153,0
"1469",343,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,343,"2018/04/24",343,0
"1470",533,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,533,"2018/05/02",533,0
"1471",723,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,723,"2018/05/09",723,0
"1472",913,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,913,"2018/05/16",913,0
"1473",1103,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,1103,"2018/05/30",1103,0
"1474",1293,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,1293,"2018/06/14",1293,0
"1475",1483,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,1483,"2018/07/02",1483,0
"1476",1673,"AFV18","Escadaria Abaixo","C3","N","N","0","0",0,0,"N",NA,1673,"2018/08/01",1673,0
"1477",154,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,154,"2018/04/20",154,0
"1478",344,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,344,"2018/04/24",344,0
"1479",534,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,534,"2018/05/02",534,0
"1480",724,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,724,"2018/05/09",724,0
"1481",914,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,914,"2018/05/16",914,0
"1482",1104,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,1104,"2018/05/30",1104,0
"1483",1294,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,1294,"2018/06/14",1294,0
"1484",1484,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,1484,"2018/07/02",1484,0
"1485",1674,"AFV18","Escadaria Abaixo","C4","N","N","0","0",0,0,"N",NA,1674,"2018/08/01",1674,0
"1486",155,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,155,"2018/04/20",155,0
"1487",345,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,345,"2018/04/24",345,0
"1488",535,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,535,"2018/05/02",535,0
"1489",725,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,725,"2018/05/09",725,0
"1490",915,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,915,"2018/05/16",915,0
"1491",1105,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,1105,"2018/05/30",1105,0
"1492",1295,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,1295,"2018/06/14",1295,0
"1493",1485,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,1485,"2018/07/02",1485,0
"1494",1675,"AFV18","Escadaria Abaixo","C5","N","N","0","0",0,0,"N",NA,1675,"2018/08/01",1675,0
"1495",156,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,156,"2018/04/20",156,0
"1496",346,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,346,"2018/04/24",346,0
"1497",536,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,536,"2018/05/02",536,0
"1498",726,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,726,"2018/05/09",726,0
"1499",916,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,916,"2018/05/16",916,0
"1500",1106,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,1106,"2018/05/30",1106,0
"1501",1296,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,1296,"2018/06/14",1296,0
"1502",1486,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,1486,"2018/07/02",1486,0
"1503",1676,"AFV18","Escadaria Abaixo","C6","N","N","0","0",0,0,"N",NA,1676,"2018/08/01",1676,0
"1504",157,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,157,"2018/04/20",157,0
"1505",347,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,347,"2018/04/24",347,0
"1506",537,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,537,"2018/05/02",537,0
"1507",727,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,727,"2018/05/09",727,0
"1508",917,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,917,"2018/05/16",917,0
"1509",1107,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,1107,"2018/05/30",1107,0
"1510",1297,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,1297,"2018/06/14",1297,0
"1511",1487,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,1487,"2018/07/02",1487,0
"1512",1677,"AFV18","Escadaria Abaixo","C7","N","N","0","0",0,0,"N",NA,1677,"2018/08/01",1677,0
"1513",158,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,158,"2018/04/20",158,0
"1514",348,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,348,"2018/04/24",348,0
"1515",538,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,538,"2018/05/02",538,0
"1516",728,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,728,"2018/05/09",728,0
"1517",918,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,918,"2018/05/16",918,0
"1518",1108,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,1108,"2018/05/30",1108,0
"1519",1298,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,1298,"2018/06/14",1298,0
"1520",1488,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,1488,"2018/07/02",1488,0
"1521",1678,"AFV18","Escadaria Abaixo","C8","N","N","0","0",0,0,"N",NA,1678,"2018/08/01",1678,0
"1522",159,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,159,"2018/04/20",159,0
"1523",349,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,349,"2018/04/24",349,0
"1524",539,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,539,"2018/05/02",539,0
"1525",729,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,729,"2018/05/09",729,0
"1526",919,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,919,"2018/05/16",919,0
"1527",1109,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,1109,"2018/05/30",1109,0
"1528",1299,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,1299,"2018/06/14",1299,0
"1529",1489,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,1489,"2018/07/02",1489,0
"1530",1679,"AFV18","Escadaria Abaixo","C9","N","N","0","0",0,0,"N",NA,1679,"2018/08/01",1679,0
"1531",181,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,181,"2018/04/20",181,0
"1532",371,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,371,"2018/04/24",371,0
"1533",561,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,561,"2018/05/02",561,0
"1534",751,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,751,"2018/05/09",751,0
"1535",941,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,941,"2018/05/16",941,0
"1536",1131,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,1131,"2018/05/30",1131,0
"1537",1321,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,1321,"2018/06/14",1321,0
"1538",1511,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,1511,"2018/07/02",1511,0
"1539",1701,"AFV19","Cascatinha","C1","N","N","0","0",0,0,"N",NA,1701,"2018/08/01",1701,0
"1540",190,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,190,"2018/04/20",190,0
"1541",380,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,380,"2018/04/24",380,0
"1542",570,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,570,"2018/05/02",570,0
"1543",760,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,760,"2018/05/09",760,0
"1544",950,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,950,"2018/05/16",950,0
"1545",1140,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,1140,"2018/05/30",1140,0
"1546",1330,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,1330,"2018/06/14",1330,0
"1547",1520,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,1520,"2018/07/02",1520,0
"1548",1710,"AFV19","Cascatinha","C10","N","N","0","0",0,0,"N",NA,1710,"2018/08/01",1710,0
"1549",182,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,182,"2018/04/20",182,0
"1550",372,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,372,"2018/04/24",372,0
"1551",562,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,562,"2018/05/02",562,0
"1552",752,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,752,"2018/05/09",752,0
"1553",942,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,942,"2018/05/16",942,0
"1554",1132,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,1132,"2018/05/30",1132,0
"1555",1322,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,1322,"2018/06/14",1322,0
"1556",1512,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,1512,"2018/07/02",1512,0
"1557",1702,"AFV19","Cascatinha","C2","N","N","0","0",0,0,"N",NA,1702,"2018/08/01",1702,0
"1558",183,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,183,"2018/04/20",183,0
"1559",373,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,373,"2018/04/24",373,0
"1560",563,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,563,"2018/05/02",563,0
"1561",753,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,753,"2018/05/09",753,0
"1562",943,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,943,"2018/05/16",943,0
"1563",1133,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,1133,"2018/05/30",1133,0
"1564",1323,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,1323,"2018/06/14",1323,0
"1565",1513,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,1513,"2018/07/02",1513,0
"1566",1703,"AFV19","Cascatinha","C3","N","N","0","0",0,0,"N",NA,1703,"2018/08/01",1703,0
"1567",184,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,184,"2018/04/20",184,0
"1568",374,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,374,"2018/04/24",374,0
"1569",564,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,564,"2018/05/02",564,0
"1570",754,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,754,"2018/05/09",754,0
"1571",944,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,944,"2018/05/16",944,0
"1572",1134,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,1134,"2018/05/30",1134,0
"1573",1324,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,1324,"2018/06/14",1324,0
"1574",1514,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,1514,"2018/07/02",1514,0
"1575",1704,"AFV19","Cascatinha","C4","N","N","0","0",0,0,"N",NA,1704,"2018/08/01",1704,0
"1576",185,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,185,"2018/04/20",185,0
"1577",375,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,375,"2018/04/24",375,0
"1578",565,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,565,"2018/05/02",565,0
"1579",755,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,755,"2018/05/09",755,0
"1580",945,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,945,"2018/05/16",945,0
"1581",1135,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,1135,"2018/05/30",1135,0
"1582",1325,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,1325,"2018/06/14",1325,0
"1583",1515,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,1515,"2018/07/02",1515,0
"1584",1705,"AFV19","Cascatinha","C5","N","N","0","0",0,0,"N",NA,1705,"2018/08/01",1705,0
"1585",186,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,186,"2018/04/20",186,0
"1586",376,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,376,"2018/04/24",376,0
"1587",566,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,566,"2018/05/02",566,0
"1588",756,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,756,"2018/05/09",756,0
"1589",946,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,946,"2018/05/16",946,0
"1590",1136,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,1136,"2018/05/30",1136,0
"1591",1326,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,1326,"2018/06/14",1326,0
"1592",1516,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,1516,"2018/07/02",1516,0
"1593",1706,"AFV19","Cascatinha","C6","N","N","0","0",0,0,"N",NA,1706,"2018/08/01",1706,0
"1594",187,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,187,"2018/04/20",187,0
"1595",377,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,377,"2018/04/24",377,0
"1596",567,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,567,"2018/05/02",567,0
"1597",757,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,757,"2018/05/09",757,0
"1598",947,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,947,"2018/05/16",947,0
"1599",1137,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,1137,"2018/05/30",1137,0
"1600",1327,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,1327,"2018/06/14",1327,0
"1601",1517,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,1517,"2018/07/02",1517,0
"1602",1707,"AFV19","Cascatinha","C7","N","N","0","0",0,0,"N",NA,1707,"2018/08/01",1707,0
"1603",188,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,188,"2018/04/20",188,0
"1604",378,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,378,"2018/04/24",378,0
"1605",568,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,568,"2018/05/02",568,0
"1606",758,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,758,"2018/05/09",758,0
"1607",948,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,948,"2018/05/16",948,0
"1608",1138,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,1138,"2018/05/30",1138,0
"1609",1328,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,1328,"2018/06/14",1328,0
"1610",1518,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,1518,"2018/07/02",1518,0
"1611",1708,"AFV19","Cascatinha","C8","N","N","0","0",0,0,"N",NA,1708,"2018/08/01",1708,0
"1612",189,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,189,"2018/04/20",189,0
"1613",379,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,379,"2018/04/24",379,0
"1614",569,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,569,"2018/05/02",569,0
"1615",759,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,759,"2018/05/09",759,0
"1616",949,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,949,"2018/05/16",949,0
"1617",1139,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,1139,"2018/05/30",1139,0
"1618",1329,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,1329,"2018/06/14",1329,0
"1619",1519,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,1519,"2018/07/02",1519,0
"1620",1709,"AFV19","Cascatinha","C9","N","N","0","0",0,0,"N",NA,1709,"2018/08/01",1709,0
"1621",21,"AFV20","Grutas","C1","N","N","0","0",0,0,"N",NA,21,"2018/04/20",21,46.25
"1622",211,"AFV20","Grutas","C1","N","N","0","0",0,0,"N",NA,211,"2018/04/24",211,46.25
"1623",401,"AFV20","Grutas","C1","N","N","0","0",0,0,"N",NA,401,"2018/05/02",401,46.25
"1624",591,"AFV20","Grutas","C1","N","N","0","0",0,0,"N",NA,591,"2018/05/09",591,46.25
"1625",781,"AFV20","Grutas","C1","N","N","0","0",0,0,"N",NA,781,"2018/05/16",781,46.25
"1626",971,"AFV20","Grutas","C1","N","N","0","0",0,0,"N",NA,971,"2018/05/30",971,46.25
"1627",1161,"AFV20","Grutas","C1","P","N","0","0",0,0,"S",NA,1161,"2018/06/14",1161,46.25
"1628",1351,"AFV20","Grutas","C1","P","N","0","0",0,0,"N",NA,1351,"2018/07/02",1351,46.25
"1629",1541,"AFV20","Grutas","C1","P","N","0","0",0,0,"N",NA,1541,"2018/08/01",1541,46.25
"1630",30,"AFV20","Grutas","C10","N","N","0","0",0,0,"N",NA,30,"2018/04/20",30,46.25
"1631",220,"AFV20","Grutas","C10","N","N","0","0",0,0,"N",NA,220,"2018/04/24",220,46.25
"1632",410,"AFV20","Grutas","C10","N","N","0","0",0,0,"N",NA,410,"2018/05/02",410,46.25
"1633",600,"AFV20","Grutas","C10","N","N","0","0",0,0,"N",NA,600,"2018/05/09",600,46.25
"1634",790,"AFV20","Grutas","C10","N","N","0","0",0,0,"N",NA,790,"2018/05/16",790,46.25
"1635",980,"AFV20","Grutas","C10","N","N","0","0",0,0,"N",NA,980,"2018/05/30",980,46.25
"1636",1170,"AFV20","Grutas","C10","P","N","0","0",0,0,"S",NA,1170,"2018/06/14",1170,46.25
"1637",1360,"AFV20","Grutas","C10","P","N","0","0",0,0,"N",NA,1360,"2018/07/02",1360,46.25
"1638",1550,"AFV20","Grutas","C10","P","N","0","0",0,0,"N",NA,1550,"2018/08/01",1550,46.25
"1639",22,"AFV20","Grutas","C2","N","N","0","0",0,0,"N",NA,22,"2018/04/20",22,46.25
"1640",212,"AFV20","Grutas","C2","N","N","0","0",0,0,"N",NA,212,"2018/04/24",212,46.25
"1641",402,"AFV20","Grutas","C2","N","N","0","0",0,0,"N",NA,402,"2018/05/02",402,46.25
"1642",592,"AFV20","Grutas","C2","N","N","0","0",0,0,"N",NA,592,"2018/05/09",592,46.25
"1643",782,"AFV20","Grutas","C2","N","N","0","0",0,0,"N",NA,782,"2018/05/16",782,46.25
"1644",972,"AFV20","Grutas","C2","N","N","0","0",0,0,"N",NA,972,"2018/05/30",972,46.25
"1645",1162,"AFV20","Grutas","C2","S","N","0","0",0,0,"S",NA,1162,"2018/06/14",1162,46.25
"1646",1352,"AFV20","Grutas","C2","S","N","0","0",0,0,"N",NA,1352,"2018/07/02",1352,46.25
"1647",1542,"AFV20","Grutas","C2","S","N","0","0",0,0,"N",NA,1542,"2018/08/01",1542,46.25
"1648",23,"AFV20","Grutas","C3","N","N","0","0",0,0,"N",NA,23,"2018/04/20",23,46.25
"1649",213,"AFV20","Grutas","C3","N","N","0","0",0,0,"N",NA,213,"2018/04/24",213,46.25
"1650",403,"AFV20","Grutas","C3","N","N","0","0",0,0,"N",NA,403,"2018/05/02",403,46.25
"1651",593,"AFV20","Grutas","C3","N","N","0","0",0,0,"N",NA,593,"2018/05/09",593,46.25
"1652",783,"AFV20","Grutas","C3","N","N","0","0",0,0,"N",NA,783,"2018/05/16",783,46.25
"1653",973,"AFV20","Grutas","C3","N","N","0","0",0,0,"N",NA,973,"2018/05/30",973,46.25
"1654",1163,"AFV20","Grutas","C3","P","N","0","0",0,0,"S",NA,1163,"2018/06/14",1163,46.25
"1655",1353,"AFV20","Grutas","C3","P","N","0","0",0,0,"N",NA,1353,"2018/07/02",1353,46.25
"1656",1543,"AFV20","Grutas","C3","P","N","0","0",0,0,"N",NA,1543,"2018/08/01",1543,46.25
"1657",24,"AFV20","Grutas","C4","N","N","0","0",0,0,"N",NA,24,"2018/04/20",24,46.25
"1658",214,"AFV20","Grutas","C4","N","N","0","0",0,0,"N",NA,214,"2018/04/24",214,46.25
"1659",404,"AFV20","Grutas","C4","N","N","0","0",0,0,"N",NA,404,"2018/05/02",404,46.25
"1660",594,"AFV20","Grutas","C4","N","N","0","0",0,0,"N",NA,594,"2018/05/09",594,46.25
"1661",784,"AFV20","Grutas","C4","N","N","0","0",0,0,"N",NA,784,"2018/05/16",784,46.25
"1662",974,"AFV20","Grutas","C4","N","N","0","0",0,0,"N",NA,974,"2018/05/30",974,46.25
"1663",1164,"AFV20","Grutas","C4","P","N","0","0",0,0,"S",NA,1164,"2018/06/14",1164,46.25
"1664",1354,"AFV20","Grutas","C4","P","N","0","0",0,0,"N",NA,1354,"2018/07/02",1354,46.25
"1665",1544,"AFV20","Grutas","C4","P","N","0","0",0,0,"N",NA,1544,"2018/08/01",1544,46.25
"1666",25,"AFV20","Grutas","C5","N","N","0","0",0,0,"N",NA,25,"2018/04/20",25,46.25
"1667",215,"AFV20","Grutas","C5","N","N","0","0",0,0,"N",NA,215,"2018/04/24",215,46.25
"1668",405,"AFV20","Grutas","C5","N","N","0","0",0,0,"N",NA,405,"2018/05/02",405,46.25
"1669",595,"AFV20","Grutas","C5","N","N","0","0",0,0,"N",NA,595,"2018/05/09",595,46.25
"1670",785,"AFV20","Grutas","C5","N","N","0","0",0,0,"N",NA,785,"2018/05/16",785,46.25
"1671",975,"AFV20","Grutas","C5","N","N","0","0",0,0,"N",NA,975,"2018/05/30",975,46.25
"1672",1165,"AFV20","Grutas","C5","P","N","0","0",0,0,"S",NA,1165,"2018/06/14",1165,46.25
"1673",1355,"AFV20","Grutas","C5","P","N","0","0",0,0,"N",NA,1355,"2018/07/02",1355,46.25
"1674",1545,"AFV20","Grutas","C5","P","N","0","0",0,0,"N",NA,1545,"2018/08/01",1545,46.25
"1675",26,"AFV20","Grutas","C6","N","N","0","0",0,0,"N",NA,26,"2018/04/20",26,46.25
"1676",216,"AFV20","Grutas","C6","N","N","0","0",0,0,"N",NA,216,"2018/04/24",216,46.25
"1677",406,"AFV20","Grutas","C6","N","N","0","0",0,0,"N",NA,406,"2018/05/02",406,46.25
