;Pontos;Nome;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;X12;X13;Data;N
314;AFV09;Cercado Acima;C4;N;N;0;0;0;0;N;NA;314;2018/04/24;314
315;AFV09;Cercado Acima;C5;N;N;0;0;0;0;N;NA;315;2018/04/24;315
316;AFV09;Cercado Acima;C6;N;N;0;0;0;0;N;NA;316;2018/04/24;316
317;AFV09;Cercado Acima;C7;N;N;0;0;0;0;N;NA;317;2018/04/24;317
318;AFV09;Cercado Acima;C8;N;N;0;0;0;0;N;NA;318;2018/04/24;318
319;AFV09;Cercado Acima;C9;N;N;0;0;0;0;N;NA;319;2018/04/24;319
320;AFV09;Cercado Acima;C10;N;N;0;0;0;0;N;NA;320;2018/04/24;320
321;AFV16a;Saida;C1;N;N;0;0;0;0;N;NA;321;2018/04/24;321
322;AFV16a;Saida;C2;N;N;0;0;0;0;N;NA;322;2018/04/24;322
323;AFV16a;Saida;C3;N;N;0;0;0;0;N;NA;323;2018/04/24;323
324;AFV16a;Saida;C4;N;N;0;0;0;0;N;NA;324;2018/04/24;324
325;AFV16a;Saida;C5;N;N;0;0;0;0;N;NA;325;2018/04/24;325
326;AFV16a;Saida;C6;N;N;0;0;0;0;N;NA;326;2018/04/24;326
327;AFV16a;Saida;C7;N;N;0;0;0;0;N;NA;327;2018/04/24;327
328;AFV16a;Saida;C8;N;N;0;0;0;0;N;NA;328;2018/04/24;328
329;AFV16a;Saida;C9;N;N;0;0;0;0;N;NA;329;2018/04/24;329
330;AFV16a;Saida;C10;N;N;0;0;0;0;N;NA;330;2018/04/24;330
332;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;332;2018/04/24;332
333;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;333;2018/04/24;333
334;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;334;2018/04/24;334
339;AFV17a;Casas;C9;D;S;13.6;0;0;0;N;NA;339;2018/04/24;339
341;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;341;2018/04/24;341
342;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;342;2018/04/24;342
343;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;343;2018/04/24;343
344;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;344;2018/04/24;344
345;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;345;2018/04/24;345
346;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;346;2018/04/24;346
347;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;347;2018/04/24;347
348;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;348;2018/04/24;348
349;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;349;2018/04/24;349
350;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;350;2018/04/24;350
351;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;351;2018/04/24;351
352;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;352;2018/04/24;352
353;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;353;2018/04/24;353
354;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;354;2018/04/24;354
355;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;355;2018/04/24;355
356;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;356;2018/04/24;356
357;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;357;2018/04/24;357
358;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;358;2018/04/24;358
359;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;359;2018/04/24;359
360;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;360;2018/04/24;360
361;AFV12;Anathema;C1;N;N;0;0;0;0;N;NA;361;2018/04/24;361
362;AFV12;Anathema;C2;N;N;0;0;0;0;N;NA;362;2018/04/24;362
363;AFV12;Anathema;C3;N;N;0;0;0;0;N;NA;363;2018/04/24;363
364;AFV12;Anathema;C4;N;N;0;0;0;0;N;NA;364;2018/04/24;364
365;AFV12;Anathema;C5;N;N;0;0;0;0;N;NA;365;2018/04/24;365
366;AFV12;Anathema;C6;N;N;0;0;0;0;N;NA;366;2018/04/24;366
367;AFV12;Anathema;C7;D;S;15.5;0;0;0;S;NA;367;2018/04/24;367
368;AFV12;Anathema;C8;N;N;0;0;0;0;N;NA;368;2018/04/24;368
369;AFV12;Anathema;C9;N;N;0;0;0;0;N;NA;369;2018/04/24;369
370;AFV12;Anathema;C10;D;N;6.1;0;0;0;S;NA;370;2018/04/24;370
371;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;371;2018/04/24;371
372;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;372;2018/04/24;372
373;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;373;2018/04/24;373
374;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;374;2018/04/24;374
375;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;375;2018/04/24;375
376;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;376;2018/04/24;376
377;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;377;2018/04/24;377
378;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;378;2018/04/24;378
379;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;379;2018/04/24;379
380;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;380;2018/04/24;380
231;AFV05b;Banheiro;C1;S;N;66.5;0;0;0;N;NA;231;2018/04/24;231
233;AFV05b;Banheiro;C3;S;N;39.2;0;0;0;S;NA;233;2018/04/24;233
265;AFV14;Capela;C5;S;N;21;0;0;0;S;NA;265;2018/04/24;265
269;AFV14;Capela;C9;S;N;14;0;0;0;S;Acabou a linha;269;2018/04/24;269
251;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;S;NA;251;2018/04/24;251
260;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;260;2018/04/24;260
257;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;S;NA;257;2018/04/24;257
259;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;S;NA;259;2018/04/24;259
331;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;331;2018/04/24;331
340;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;340;2018/04/24;340
335;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;335;2018/04/24;335
336;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;336;2018/04/24;336
337;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;337;2018/04/24;337
338;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;338;2018/04/24;338
381;AFV07;Lago das Fadas;C1;N;N;0;0;0;0;N;NA;381;2018/05/02;381
382;AFV07;Lago das Fadas;C2;N;N;0;0;0;0;N;NA;382;2018/05/02;382
383;AFV07;Lago das Fadas;C3;N;N;0;0;0;0;N;NA;383;2018/05/02;383
384;AFV07;Lago das Fadas;C4;N;N;0;0;0;0;N;NA;384;2018/05/02;384
385;AFV07;Lago das Fadas;C5;N;N;0;0;0;0;N;NA;385;2018/05/02;385
386;AFV07;Lago das Fadas;C6;N;N;0;0;0;0;N;NA;386;2018/05/02;386
387;AFV07;Lago das Fadas;C7;N;N;0;0;0;0;N;NA;387;2018/05/02;387
388;AFV07;Lago das Fadas;C8;N;N;0;0;0;0;N;NA;388;2018/05/02;388
389;AFV07;Lago das Fadas;C9;N;N;0;0;0;0;N;NA;389;2018/05/02;389
390;AFV07;Lago das Fadas;C10;N;N;0;0;0;0;N;NA;390;2018/05/02;390
391;AFV01;Restaurante Acima;C1;N;N;0;0;0;0;N;NA;391;2018/05/02;391
392;AFV01;Restaurante Acima;C2;N;N;0;0;0;0;N;NA;392;2018/05/02;392
393;AFV01;Restaurante Acima;C3;N;N;0;0;0;0;N;NA;393;2018/05/02;393
394;AFV01;Restaurante Acima;C4;N;N;0;0;0;0;N;NA;394;2018/05/02;394
395;AFV01;Restaurante Acima;C5;N;N;0;0;0;0;N;NA;395;2018/05/02;395
396;AFV01;Restaurante Acima;C6;N;N;0;0;0;0;N;NA;396;2018/05/02;396
397;AFV01;Restaurante Acima;C7;N;N;0;0;0;0;N;NA;397;2018/05/02;397
398;AFV01;Restaurante Acima;C8;N;N;0;0;0;0;N;NA;398;2018/05/02;398
399;AFV01;Restaurante Acima;C9;N;N;0;0;0;0;N;NA;399;2018/05/02;399
400;AFV01;Restaurante Acima;C10;N;N;0;0;0;0;N;NA;400;2018/05/02;400
401;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;401;2018/05/02;401
402;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;402;2018/05/02;402
403;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;403;2018/05/02;403
404;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;404;2018/05/02;404
405;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;405;2018/05/02;405
406;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;406;2018/05/02;406
407;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;407;2018/05/02;407
408;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;408;2018/05/02;408
409;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;409;2018/05/02;409
410;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;410;2018/05/02;410
412;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;412;2018/05/02;412
602;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;602;2018/05/09;602
792;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;792;2018/05/16;792
982;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;982;2018/05/30;982
1172;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;1172;2018/06/14;1172
1362;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;1362;2018/07/02;1362
1552;AFV06;Muro;C2;N;N;0;0;0;0;N;NA;1552;2018/08/01;1552
33;AFV06;Muro;C3;N;N;0;0;0;0;N;NA;33;2018/04/20;33
223;AFV06;Muro;C3;N;N;0;0;0;0;N;NA;223;2018/04/24;223
413;AFV06;Muro;C3;N;N;0;0;0;0;N;NA;413;2018/05/02;413
422;AFV05b;Banheiro;C2;N;N;0;0;0;0;N;NA;422;2018/05/02;422
424;AFV05b;Banheiro;C4;N;N;0;0;0;0;N;NA;424;2018/05/02;424
425;AFV05b;Banheiro;C5;N;N;0;0;0;0;N;NA;425;2018/05/02;425
426;AFV05b;Banheiro;C6;N;N;0;0;0;0;N;NA;426;2018/05/02;426
427;AFV05b;Banheiro;C7;N;N;0;0;0;0;N;NA;427;2018/05/02;427
428;AFV05b;Banheiro;C8;N;N;0;0;0;0;N;NA;428;2018/05/02;428
429;AFV05b;Banheiro;C9;N;N;0;0;0;0;N;NA;429;2018/05/02;429
430;AFV05b;Banheiro;C10;N;N;0;0;0;0;N;NA;430;2018/05/02;430
431;AFV10a;Banheira;C1;N;N;0;0;0;0;N;NA;431;2018/05/02;431
432;AFV10a;Banheira;C2;D;S;7;0;0;0;S;NA;432;2018/05/02;432
433;AFV10a;Banheira;C3;N;N;0;0;0;0;N;NA;433;2018/05/02;433
434;AFV10a;Banheira;C4;N;N;0;0;0;0;N;NA;434;2018/05/02;434
435;AFV10a;Banheira;C5;D;N;8.3;0;0;0;S;NA;435;2018/05/02;435
436;AFV10a;Banheira;C6;N;N;0;0;0;0;N;NA;436;2018/05/02;436
437;AFV10a;Banheira;C7;N;N;0;0;0;0;N;NA;437;2018/05/02;437
438;AFV10a;Banheira;C8;N;N;0;0;0;0;N;NA;438;2018/05/02;438
439;AFV10a;Banheira;C9;N;N;0;0;0;0;N;NA;439;2018/05/02;439
440;AFV10a;Banheira;C10;N;N;0;0;0;0;N;NA;440;2018/05/02;440
442;AFV11;Casa do Pesquisador;C2;D;S;28.5;0;0;0;N;NA;442;2018/05/02;442
443;AFV11;Casa do Pesquisador;C3;D;S;30;21;0;0;S;NA;443;2018/05/02;443
444;AFV11;Casa do Pesquisador;C4;D;S;49;32;0;0;S;NA;444;2018/05/02;444
445;AFV11;Casa do Pesquisador;C5;D;S;30;0;0;0;N;NA;445;2018/05/02;445
446;AFV11;Casa do Pesquisador;C6;D;S;14.5;0;0;0;N;NA;446;2018/05/02;446
451;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;451;2018/05/02;451
452;AFV14;Capela;C2;D;S;26.6;0;0;0;N;NA;452;2018/05/02;452
453;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;453;2018/05/02;453
454;AFV14;Capela;C4;D;S;12.2;0;0;0;N;NA;454;2018/05/02;454
456;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;456;2018/05/02;456
457;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;457;2018/05/02;457
458;AFV14;Capela;C8;D;S;16;0;0;0;S;NA;458;2018/05/02;458
460;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;460;2018/05/02;460
461;AFV13;Centro de Visitantes;C1;D;N;14;0;0;0;N;NA;461;2018/05/02;461
462;AFV13;Centro de Visitantes;C2;RP;N;33;0;0;0;N;NA;462;2018/05/02;462
463;AFV13;Centro de Visitantes;C3;RP;N;0;0;0;0;S;NA;463;2018/05/02;463
464;AFV13;Centro de Visitantes;C4;D;N;13;0;0;0;N;NA;464;2018/05/02;464
465;AFV13;Centro de Visitantes;C5;RP;N;0;0;0;0;S;NA;465;2018/05/02;465
466;AFV13;Centro de Visitantes;C6;D;S;42;0;0;0;S;NA;466;2018/05/02;466
467;AFV13;Centro de Visitantes;C7;D;S;34;0;0;0;S;NA;467;2018/05/02;467
468;AFV13;Centro de Visitantes;C8;D;S;28;0;0;0;N;NA;468;2018/05/02;468
469;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;469;2018/05/02;469
470;AFV13;Centro de Visitantes;C10;D;S;9;0;0;0;N;NA;470;2018/05/02;470
471;AFV08;Cercado;C1;P;N;17;0;0;0;N;NA;471;2018/05/02;471
472;AFV08;Cercado;C2;S;N;16;0;0;0;N;NA;472;2018/05/02;472
473;AFV08;Cercado;C3;P;N;25;0;0;0;S;NA;473;2018/05/02;473
474;AFV08;Cercado;C4;D;N;15;0;0;0;S;NA;474;2018/05/02;474
475;AFV08;Cercado;C5;D;S;43.9;0;0;0;S;NA;475;2018/05/02;475
476;AFV08;Cercado;C6;P;N;15;0;0;0;N;NA;476;2018/05/02;476
477;AFV08;Cercado;C7;P;N;15;0;0;0;N;NA;477;2018/05/02;477
478;AFV08;Cercado;C8;RP;N;21.3;0;0;0;N;NA;478;2018/05/02;478
479;AFV08;Cercado;C9;P;N;15;0;0;0;N;NA;479;2018/05/02;479
480;AFV08;Cercado;C10;RP;N;32;0;0;0;N;Acabou a linha;480;2018/05/02;480
482;AFV03;Circuito Mylena;C2;N;N;0;0;0;0;N;NA;482;2018/05/02;482
672;AFV03;Circuito Mylena;C2;N;N;0;0;0;0;N;NA;672;2018/05/09;672
862;AFV03;Circuito Mylena;C2;N;N;0;0;0;0;N;NA;862;2018/05/16;862
1052;AFV03;Circuito Mylena;C2;S;N;0;0;0;0;S;NA;1052;2018/05/30;1052
1242;AFV03;Circuito Mylena;C2;S;N;0;0;0;0;N;NA;1242;2018/06/14;1242
1432;AFV03;Circuito Mylena;C2;S;N;0;0;0;0;N;NA;1432;2018/07/02;1432
1622;AFV03;Circuito Mylena;C2;S;N;0;0;0;0;N;NA;1622;2018/08/01;1622
103;AFV03;Circuito Mylena;C3;N;N;0;0;0;0;N;NA;103;2018/04/20;103
293;AFV03;Circuito Mylena;C3;N;N;0;0;0;0;N;NA;293;2018/04/24;293
483;AFV03;Circuito Mylena;C3;N;N;0;0;0;0;N;NA;483;2018/05/02;483
491;AFV04;Estrada Excelsior;C1;N;N;0;0;0;0;N;NA;491;2018/05/02;491
492;AFV04;Estrada Excelsior;C2;N;N;0;0;0;0;N;NA;492;2018/05/02;492
493;AFV04;Estrada Excelsior;C3;N;N;0;0;0;0;N;NA;493;2018/05/02;493
494;AFV04;Estrada Excelsior;C4;N;N;0;0;0;0;N;NA;494;2018/05/02;494
495;AFV04;Estrada Excelsior;C5;N;N;0;0;0;0;N;NA;495;2018/05/02;495
496;AFV04;Estrada Excelsior;C6;N;N;0;0;0;0;N;NA;496;2018/05/02;496
497;AFV04;Estrada Excelsior;C7;N;N;0;0;0;0;N;NA;497;2018/05/02;497
498;AFV04;Estrada Excelsior;C8;D;S;21;0;0;0;N;NA;498;2018/05/02;498
499;AFV04;Estrada Excelsior;C9;N;N;0;0;0;0;N;NA;499;2018/05/02;499
500;AFV04;Estrada Excelsior;C10;N;N;0;0;0;0;N;NA;500;2018/05/02;500
501;AFV09;Cercado Acima;C1;N;N;0;0;0;0;N;NA;501;2018/05/02;501
502;AFV09;Cercado Acima;C2;D;S;13;0;0;0;S;NA;502;2018/05/02;502
503;AFV09;Cercado Acima;C3;D;S;19;0;0;0;S;NA;503;2018/05/02;503
504;AFV09;Cercado Acima;C4;D;S;19;0;0;0;S;NA;504;2018/05/02;504
505;AFV09;Cercado Acima;C5;D;S;26;0;0;0;S;NA;505;2018/05/02;505
506;AFV09;Cercado Acima;C6;N;N;0;0;0;0;N;NA;506;2018/05/02;506
507;AFV09;Cercado Acima;C7;D;S;8;0;0;0;S;NA;507;2018/05/02;507
508;AFV09;Cercado Acima;C8;N;N;0;0;0;0;N;NA;508;2018/05/02;508
509;AFV09;Cercado Acima;C9;N;N;0;0;0;0;N;NA;509;2018/05/02;509
510;AFV09;Cercado Acima;C10;N;N;0;0;0;0;N;NA;510;2018/05/02;510
511;AFV16a;Saida;C1;S;N;0;0;0;0;S;NA;511;2018/05/02;511
512;AFV16a;Saida;C2;D;S;16;0;0;0;S;NA;512;2018/05/02;512
513;AFV16a;Saida;C3;D;N;11;0;0;0;S;NA;513;2018/05/02;513
514;AFV16a;Saida;C4;D;N;9;0;0;0;S;NA;514;2018/05/02;514
515;AFV16a;Saida;C5;N;N;0;0;0;0;N;NA;515;2018/05/02;515
516;AFV16a;Saida;C6;S;N;0;0;0;0;S;NA;516;2018/05/02;516
517;AFV16a;Saida;C7;N;N;0;0;0;0;N;NA;517;2018/05/02;517
518;AFV16a;Saida;C8;N;N;0;0;0;0;N;NA;518;2018/05/02;518
519;AFV16a;Saida;C9;N;N;0;0;0;0;N;NA;519;2018/05/02;519
520;AFV16a;Saida;C10;D;S;79;0;0;0;S;NA;520;2018/05/02;520
522;AFV17a;Casas;C2;D;S;12.5;0;0;0;N;NA;522;2018/05/02;522
523;AFV17a;Casas;C3;D;S;23.3;0;0;0;N;NA;523;2018/05/02;523
524;AFV17a;Casas;C4;D;S;11.4;0;0;0;N;NA;524;2018/05/02;524
421;AFV05b;Banheiro;C1;S;N;66.5;0;0;0;N;NA;421;2018/05/02;421
529;AFV17a;Casas;C9;RP;S;13.6;0;0;0;S;NA;529;2018/05/02;529
531;AFV18;Escadaria Abaixo;C1;N;N;0;0;0;0;N;NA;531;2018/05/02;531
532;AFV18;Escadaria Abaixo;C2;N;N;0;0;0;0;N;NA;532;2018/05/02;532
533;AFV18;Escadaria Abaixo;C3;N;N;0;0;0;0;N;NA;533;2018/05/02;533
534;AFV18;Escadaria Abaixo;C4;N;N;0;0;0;0;N;NA;534;2018/05/02;534
535;AFV18;Escadaria Abaixo;C5;N;N;0;0;0;0;N;NA;535;2018/05/02;535
536;AFV18;Escadaria Abaixo;C6;N;N;0;0;0;0;N;NA;536;2018/05/02;536
537;AFV18;Escadaria Abaixo;C7;N;N;0;0;0;0;N;NA;537;2018/05/02;537
538;AFV18;Escadaria Abaixo;C8;N;N;0;0;0;0;N;NA;538;2018/05/02;538
539;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;539;2018/05/02;539
540;AFV18;Escadaria Abaixo;C10;N;N;0;0;0;0;N;NA;540;2018/05/02;540
541;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;541;2018/05/02;541
542;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;542;2018/05/02;542
543;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;543;2018/05/02;543
544;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;544;2018/05/02;544
545;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;545;2018/05/02;545
546;AFV15;Cova da Onca;C6;N;N;0;0;0;0;N;NA;546;2018/05/02;546
547;AFV15;Cova da Onca;C7;N;N;0;0;0;0;N;NA;547;2018/05/02;547
548;AFV15;Cova da Onca;C8;N;N;0;0;0;0;N;NA;548;2018/05/02;548
549;AFV15;Cova da Onca;C9;N;N;0;0;0;0;N;NA;549;2018/05/02;549
550;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;550;2018/05/02;550
551;AFV12;Anathema;C1;N;N;0;0;0;0;N;NA;551;2018/05/02;551
552;AFV12;Anathema;C2;D;S;18.2;0;0;0;S;NA;552;2018/05/02;552
553;AFV12;Anathema;C3;D;S;7;0;0;0;S;NA;553;2018/05/02;553
554;AFV12;Anathema;C4;N;N;0;0;0;0;N;NA;554;2018/05/02;554
555;AFV12;Anathema;C5;N;N;0;0;0;0;N;NA;555;2018/05/02;555
556;AFV12;Anathema;C6;N;N;0;0;0;0;N;NA;556;2018/05/02;556
557;AFV12;Anathema;C7;D;S;15.5;0;0;0;S;PROCURAR;557;2018/05/02;557
558;AFV12;Anathema;C8;N;N;0;0;0;0;N;NA;558;2018/05/02;558
559;AFV12;Anathema;C9;N;N;0;0;0;0;N;NA;559;2018/05/02;559
560;AFV12;Anathema;C10;D;N;6.1;0;0;0;N;NA;560;2018/05/02;560
561;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;561;2018/05/02;561
562;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;562;2018/05/02;562
563;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;563;2018/05/02;563
564;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;564;2018/05/02;564
565;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;565;2018/05/02;565
566;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;566;2018/05/02;566
567;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;567;2018/05/02;567
568;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;568;2018/05/02;568
569;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;569;2018/05/02;569
570;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;570;2018/05/02;570
423;AFV05b;Banheiro;C3;S;N;39.2;0;0;0;N;NA;423;2018/05/02;423
455;AFV14;Capela;C5;S;N;21;0;0;0;N;NA;455;2018/05/02;455
459;AFV14;Capela;C9;S;N;14;0;0;0;N;NA;459;2018/05/02;459
441;AFV11;Casa do Pesquisador;C1;S;N;60;0;0;0;N;NA;441;2018/05/02;441
450;AFV11;Casa do Pesquisador;C10;S;N;33;0;0;0;N;NA;450;2018/05/02;450
447;AFV11;Casa do Pesquisador;C7;S;N;14;0;0;0;N;NA;447;2018/05/02;447
448;AFV11;Casa do Pesquisador;C8;S;N;49;0;0;0;S;NA;448;2018/05/02;448
449;AFV11;Casa do Pesquisador;C9;S;N;12;0;0;0;N;NA;449;2018/05/02;449
521;AFV17a;Casas;C1;P;N;11.6;0;0;0;N;NA;521;2018/05/02;521
530;AFV17a;Casas;C10;P;N;2;0;0;0;N;NA;530;2018/05/02;530
525;AFV17a;Casas;C5;S;N;0;0;0;0;N;NA;525;2018/05/02;525
526;AFV17a;Casas;C6;S;N;23.2;0;0;0;N;NA;526;2018/05/02;526
527;AFV17a;Casas;C7;S;N;14.4;0;0;0;N;NA;527;2018/05/02;527
528;AFV17a;Casas;C8;S;N;2;0;0;0;N;NA;528;2018/05/02;528
741;AFV12;Anathema;C1;P;N;0;0;0;0;S;NA;741;2018/05/09;741
750;AFV12;Anathema;C10;P;N;6.1;0;0;0;S;NA;750;2018/05/09;750
745;AFV12;Anathema;C5;P;N;0;0;0;0;S;NA;745;2018/05/09;745
748;AFV12;Anathema;C8;P;N;0;0;0;0;S;NA;748;2018/05/09;748
749;AFV12;Anathema;C9;S;N;0;0;0;0;S;NA;749;2018/05/09;749
611;AFV05b;Banheiro;C1;S;N;66.5;0;0;0;N;NA;611;2018/05/09;611
571;AFV07;Lago das Fadas;C1;N;N;0;0;0;0;N;NA;571;2018/05/09;571
572;AFV07;Lago das Fadas;C2;N;N;0;0;0;0;N;NA;572;2018/05/09;572
573;AFV07;Lago das Fadas;C3;N;N;0;0;0;0;N;NA;573;2018/05/09;573
574;AFV07;Lago das Fadas;C4;N;N;0;0;0;0;N;NA;574;2018/05/09;574
575;AFV07;Lago das Fadas;C5;N;N;0;0;0;0;N;NA;575;2018/05/09;575
