"","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","X12","X13","Data","Trinta","Sessenta","Cento_e_vinte"
"1346",1346,"AFV16a","Saida","C7","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1347",1347,"AFV16a","Saida","C3","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1348",1348,"AFV16a","Saida","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",15.93,13.8,13.8
"1349",1349,"AFV16a","Saida","C4","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1350",1350,"AFV16a","Saida","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",15.93,13.8,13.8
"1351",1351,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1352",1352,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1353",1353,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1354",1354,"AFV17a","Casas","C5","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1355",1355,"AFV17a","Casas","C4","D","S",11.4,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1356",1356,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1357",1357,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1358",1358,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1359",1359,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1360",1360,"AFV17a","Casas","C9","P","S",13.6,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1361",1361,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1362",1362,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1363",1363,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1364",1364,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1365",1365,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1366",1366,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1367",1367,"AFV17a","Casas","C9","P","S",13.6,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1368",1368,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1369",1369,"AFV17a","Casas","C10","P","N",2,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1370",1370,"AFV17a","Casas","C4","D","S",11.4,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1371",1371,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1372",1372,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1373",1373,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1374",1374,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1375",1375,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1376",1376,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1377",1377,"AFV17a","Casas","C9","P","S",13.6,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1378",1378,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1379",1379,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1380",1380,"AFV17a","Casas","C8","S","N",2,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1381",1381,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1382",1382,"AFV17a","Casas","C4","P","S",11.4,0,0,0,"S",NA,NA,"2018-08-01",37,33,30
"1383",1383,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1384",1384,"AFV17a","Casas","C8","S","N",2,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1385",1385,"AFV17a","Casas","C4","D","S",11.4,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1386",1386,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1387",1387,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1388",1388,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1389",1389,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1390",1390,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1391",1391,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1392",1392,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1393",1393,"AFV17a","Casas","C4","D","S",11.4,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1394",1394,"AFV17a","Casas","C9","P","S",13.6,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1395",1395,"AFV17a","Casas","C9","P","S",13.6,0,0,0,"S",NA,NA,"2018-05-02",37,33,30
"1396",1396,"AFV17a","Casas","C4","D","S",11.4,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1397",1397,"AFV17a","Casas","C9","P","S",13.6,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1398",1398,"AFV17a","Casas","C9","P","S",13.6,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1399",1399,"AFV17a","Casas","C5","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1400",1400,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1401",1401,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1402",1402,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1403",1403,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1404",1404,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1405",1405,"AFV17a","Casas","C4","D","S",11.4,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1406",1406,"AFV17a","Casas","C8","S","N",2,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1407",1407,"AFV17a","Casas","C4","D","S",11.4,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1408",1408,"AFV17a","Casas","C4","D","S",11.4,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1409",1409,"AFV17a","Casas","C8","S","N",2,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1410",1410,"AFV17a","Casas","C8","S","N",2,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1411",1411,"AFV17a","Casas","C5","S","N",0,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1412",1412,"AFV17a","Casas","C5","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1413",1413,"AFV17a","Casas","C5","S","N",0,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1414",1414,"AFV17a","Casas","C5","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1415",1415,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1416",1416,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1417",1417,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1418",1418,"AFV17a","Casas","C8","S","N",2,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1419",1419,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",NA,NA,"2018-06-14",37,33,30
"1420",1420,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1421",1421,"AFV17a","Casas","C3","D","S",23.3,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1422",1422,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1423",1423,"AFV17a","Casas","C5","S","N",0,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1424",1424,"AFV17a","Casas","C8","S","N",2,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1425",1425,"AFV17a","Casas","C5","S","N",0,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1426",1426,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1427",1427,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",NA,NA,"2018-05-16",37,33,30
"1428",1428,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"N",NA,NA,"2018-05-02",37,33,30
"1429",1429,"AFV17a","Casas","C9","D","S",13.6,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1430",1430,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1431",1431,"AFV17a","Casas","C8","S","N",2,0,0,0,"N",NA,NA,"2018-05-09",37,33,30
"1432",1432,"AFV17a","Casas","C8","S","N",2,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1433",1433,"AFV17a","Casas","C5","S","N",0,0,0,0,"S","Acabou a linha",NA,"2018-04-20",37,33,30
"1434",1434,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1435",1435,"AFV17a","Casas","C9","D","S",13.6,0,0,0,"N",NA,NA,"2018-04-24",37,33,30
"1436",1436,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"N",NA,NA,"2018-05-30",37,33,30
"1437",1437,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",NA,NA,"2018-08-01",37,33,30
"1438",1438,"AFV17a","Casas","C1","P","N",11.6,0,0,0,"S",NA,NA,"2018-04-20",37,33,30
"1439",1439,"AFV17a","Casas","C7","S","N",14.4,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1440",1440,"AFV17a","Casas","C6","S","N",23.2,0,0,0,"N",NA,NA,"2018-07-02",37,33,30
"1441",1441,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1442",1442,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1443",1443,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1444",1444,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1445",1445,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1446",1446,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1447",1447,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1448",1448,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1449",1449,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1450",1450,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1451",1451,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1452",1452,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1453",1453,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1454",1454,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1455",1455,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1456",1456,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1457",1457,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1458",1458,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1459",1459,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1460",1460,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1461",1461,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1462",1462,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1463",1463,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1464",1464,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1465",1465,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1466",1466,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1467",1467,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1468",1468,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1469",1469,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1470",1470,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1471",1471,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1472",1472,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1473",1473,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1474",1474,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1475",1475,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1476",1476,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1477",1477,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1478",1478,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1479",1479,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1480",1480,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1481",1481,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1482",1482,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1483",1483,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1484",1484,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1485",1485,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1486",1486,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1487",1487,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1488",1488,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1489",1489,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1490",1490,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1491",1491,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1492",1492,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1493",1493,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1494",1494,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1495",1495,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1496",1496,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1497",1497,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1498",1498,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1499",1499,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1500",1500,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1501",1501,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1502",1502,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1503",1503,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1504",1504,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1505",1505,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1506",1506,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1507",1507,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1508",1508,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1509",1509,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1510",1510,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1511",1511,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1512",1512,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1513",1513,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1514",1514,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1515",1515,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1516",1516,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1517",1517,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1518",1518,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1519",1519,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1520",1520,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1521",1521,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1522",1522,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1523",1523,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1524",1524,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1525",1525,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1526",1526,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1527",1527,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1528",1528,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1529",1529,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1530",1530,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1531",1531,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1532",1532,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1533",1533,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1534",1534,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1535",1535,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1536",1536,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1537",1537,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1538",1538,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1539",1539,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1540",1540,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1541",1541,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1542",1542,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1543",1543,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1544",1544,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1545",1545,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1546",1546,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1547",1547,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1548",1548,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1549",1549,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1550",1550,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1551",1551,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1552",1552,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1553",1553,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1554",1554,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1555",1555,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1556",1556,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1557",1557,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1558",1558,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1559",1559,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1560",1560,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1561",1561,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1562",1562,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1563",1563,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1564",1564,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1565",1565,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1566",1566,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1567",1567,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1568",1568,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1569",1569,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1570",1570,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1571",1571,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1572",1572,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1573",1573,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1574",1574,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1575",1575,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1576",1576,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1577",1577,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1578",1578,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1579",1579,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
